# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0165583735066	0.973214285714	2.09599664641e-06	8.92857142857e-05
0.2	0.4	0.0510697032436	0.969696969697	6.90131124914e-06	0.00010101010101
0.4	0.6	0.157894736842	1.0	3.75939849624e-05	0.000126582278481
0.6	0.9	0.333333333333	1.0	0.000123456790123	0.000133333333333
