# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	6.56598818122e-05	--	6.56598818122e-07	inf
0.2	0.4	0.000280819994384	--	2.80819994384e-06	inf
0.4	0.6	0.0	--	9.17431192661e-05	inf
0.6	0.9	0.0	--	0.005	inf
