# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0870361887311	0.924491771539	2.29042601924e-06	9.68054211036e-06
0.2	0.4	0.194114610222	0.972251867663	5.16262261229e-06	1.06723585912e-05
0.4	0.6	0.409152086137	0.995266272189	1.34589502019e-05	1.18343195266e-05
0.6	0.9	0.596306068602	0.997569866343	2.63852242744e-05	1.21506682868e-05
