# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0435814455232	0.794736842105	1.07874865156e-06	5.26315789474e-05
0.2	0.4	0.114198388441	0.93063583815	2.77854959711e-06	5.78034682081e-05
0.4	0.6	0.246431254696	1.0	7.51314800902e-06	7.35294117647e-05
0.6	0.9	0.420701168614	1.0	1.6694490818e-05	6.06060606061e-05
