# bins	number of alleles0.001	7378
0.00125892541179	6496
0.00158489319246	6072
0.00199526231497	5526
0.00251188643151	5108
0.00316227766017	4331
0.00398107170553	3815
0.00501187233627	3248
0.0063095734448	2759
0.00794328234724	2408
0.01	2093
0.0125892541179	1903
0.0158489319246	1694
0.0199526231497	1597
0.0251188643151	1407
0.0316227766017	1150
0.0398107170553	1012
0.0501187233627	926
0.063095734448	760
0.0794328234724	727
0.1	761
0.125892541179	692
0.158489319246	539
0.199526231497	515
0.251188643151	519
0.316227766017	298
0.398107170553	351
0.501187233627	165
0.63095734448	31
0.794328234724
