# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.102246320682	0.853939393939	7.74593338497e-06	6.06060606061e-06
0.2	0.4	0.188655980271	0.927545284197	1.23304562269e-05	6.24609618988e-06
0.4	0.6	0.325327510917	0.968232044199	2.18340611354e-05	6.90607734807e-06
0.6	0.9	0.519108280255	0.988823529412	3.1847133758e-05	5.88235294118e-06
