# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.106700539854	0.9451901566	1.05853710173e-06	1.11856823266e-05
0.2	0.4	0.217863105175	0.985176738883	2.08681135225e-06	1.14025085519e-05
0.4	0.6	0.401625320787	0.996319018405	4.27715996578e-06	1.22699386503e-05
0.6	0.9	0.610469591994	1.0	7.69822940724e-06	1.18343195266e-05
