# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0342384887839	0.630036630037	8.47	1.365
0.2	0.3	0.0909090909091	0.726368159204	2.31	1.005
0.3	0.4	0.1375	0.781818181818	1.2	0.825
0.4	0.5	0.14	0.814814814815	0.75	0.675
0.5	0.6	0.198275862069	0.839694656489	0.58	0.655
0.6	0.75	0.252525252525	0.906666666667	0.495	0.75
0.75	0.9	0.490566037736	0.955696202532	0.265	0.79
