# bins	number of alleles0.001	17395
0.00125892541179	16902
0.00158489319246	15064
0.00199526231497	12620
0.00251188643151	9905
0.00316227766017	7207
0.00398107170553	5298
0.00501187233627	4366
0.0063095734448	4186
0.00794328234724	4503
0.01	4674
0.0125892541179	4982
0.0158489319246	5101
0.0199526231497	5208
0.0251188643151	5232
0.0316227766017	5013
0.0398107170553	4695
0.0501187233627	3949
0.063095734448	3724
0.0794328234724	3277
0.1	2622
0.125892541179	2047
0.158489319246	1621
0.199526231497	1106
0.251188643151	935
0.316227766017	883
0.398107170553	667
0.501187233627	261
0.63095734448	139
0.794328234724
