# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.128367670365	0.866666666667	0.000158478605388	0.00133333333333
0.2	0.4	0.267558528428	0.911764705882	0.000334448160535	0.00147058823529
0.4	0.6	0.489795918367	0.967213114754	0.000680272108844	0.0016393442623
0.6	0.9	0.69387755102	0.968253968254	0.00102040816327	0.0015873015873
