# bins	number of alleles0.001	9931
0.00125892541179	10249
0.00158489319246	9960
0.00199526231497	9545
0.00251188643151	8418
0.00316227766017	7560
0.00398107170553	6660
0.00501187233627	5651
0.0063095734448	4814
0.00794328234724	4018
0.01	3506
0.0125892541179	3019
0.0158489319246	2670
0.0199526231497	2399
0.0251188643151	2052
0.0316227766017	1867
0.0398107170553	1578
0.0501187233627	1404
0.063095734448	1069
0.0794328234724	892
0.1	789
0.125892541179	662
0.158489319246	629
0.199526231497	465
0.251188643151	356
0.316227766017	348
0.398107170553	411
0.501187233627	392
0.63095734448	346
0.794328234724
