# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0796178343949	0.842105263158	0.00031847133758	0.00131578947368
0.2	0.4	0.157232704403	0.910447761194	0.00062893081761	0.00149253731343
0.4	0.6	0.324675324675	0.966666666667	0.0012987012987	0.00166666666667
0.6	0.9	0.480769230769	0.983050847458	0.00192307692308	0.00169491525424
