# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.011622031329	--	5.05305709955e-06	inf
0.2	0.4	0.0246189917937	--	1.17233294256e-05	inf
0.4	0.6	0.09375	--	5.20833333333e-05	inf
0.6	0.9	0.216216216216	--	0.00027027027027	inf
