# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0242724166372	0.966216216216	1.17827265229e-06	6.75675675676e-05
0.2	0.4	0.0538810349427	0.986486486486	2.66737796746e-06	6.75675675676e-05
0.4	0.6	0.1573875803	1.0	1.07066381156e-05	7.24637681159e-05
0.6	0.9	0.344827586207	1.0	3.44827586207e-05	7.19424460432e-05
