# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0139968895801	0.948571428571	1.72801105927e-06	2.85714285714e-05
0.2	0.4	0.0416925948973	0.981481481481	6.22277535781e-06	3.08641975309e-05
0.4	0.6	0.127272727273	0.996621621622	2.5974025974e-05	3.37837837838e-05
0.6	0.9	0.267716535433	0.996350364964	7.87401574803e-05	3.6496350365e-05
