# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.000866100814135	--	1.73220162827e-06	inf
0.2	0.4	0.00236034618411	--	7.86782061369e-06	inf
0.4	0.6	0.0103092783505	--	0.000103092783505	inf
0.6	0.9	0.0	--	0.00142857142857	inf
