# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.00954927425516	0.941972920696	9.54927425516e-07	1.93423597679e-05
0.2	0.4	0.0304857621441	0.983572895277	3.35008375209e-06	2.05338809035e-05
0.4	0.6	0.102526002972	1.0	1.48588410104e-05	2.24719101124e-05
0.6	0.9	0.204166666667	1.0	4.16666666667e-05	2.33644859813e-05
