# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.000548847420417	--	5.48847420417e-06	inf
0.2	0.4	0.00227272727273	--	2.27272727273e-05	inf
0.4	0.6	0.0	--	0.0004	inf
0.6	0.9	--	--	inf	inf
