# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0525337052534	0.5	7.74833410817e-07	0.005
0.2	0.4	0.116071428571	1.0	1.6846361186e-06	0.01
0.4	0.6	0.278103044496	--	5.85480093677e-06	inf
0.6	0.9	0.478957915832	--	2.00400801603e-05	inf
