# bins	number of alleles0.001	15507
0.00125892541179	16565
0.00158489319246	16503
0.00199526231497	16569
0.00251188643151	14685
0.00316227766017	12513
0.00398107170553	10165
0.00501187233627	7989
0.0063095734448	6320
0.00794328234724	4947
0.01	4444
0.0125892541179	3968
0.0158489319246	4100
0.0199526231497	3942
0.0251188643151	3949
0.0316227766017	3883
0.0398107170553	3864
0.0501187233627	3505
0.063095734448	3151
0.0794328234724	3159
0.1	2964
0.125892541179	2460
0.158489319246	1860
0.199526231497	1418
0.251188643151	1201
0.316227766017	909
0.398107170553	1101
0.501187233627	814
0.63095734448	979
0.794328234724
