# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0189039932031	0.958490566038	2.12404418012e-06	3.77358490566e-05
0.2	0.4	0.0474495848161	0.987804878049	5.93119810202e-06	4.06504065041e-05
0.4	0.6	0.12	1.0	2.5e-05	4.38596491228e-05
0.6	0.9	0.274509803922	1.0	9.80392156863e-05	4.5871559633e-05
