# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.147161572052	0.920454545455	4.36681222707e-06	5.68181818182e-05
0.2	0.4	0.298013245033	0.971098265896	9.46073793756e-06	5.78034682081e-05
0.4	0.6	0.443708609272	0.98125	1.65562913907e-05	6.25e-05
0.6	0.9	0.633766233766	0.994082840237	2.5974025974e-05	5.91715976331e-05
