# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0152046783626	--	2.92397660819e-06	inf
0.2	0.4	0.0634920634921	--	1.32275132275e-05	inf
0.4	0.6	0.248322147651	--	6.71140939597e-05	inf
0.6	0.9	0.547619047619	--	0.000238095238095	inf
