# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0123966942149	0.913043478261	4.59136822773e-06	1.35869565217e-05
0.2	0.4	0.0490693739425	0.962574850299	1.69204737733e-05	1.49700598802e-05
0.4	0.6	0.164705882353	0.990066225166	5.88235294118e-05	1.65562913907e-05
0.6	0.9	0.316455696203	0.994718309859	0.000126582278481	1.76056338028e-05
