# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0948644793153	0.958224543081	2.37755587256e-06	2.61096605744e-05
0.2	0.4	0.202777777778	0.994366197183	5.55555555556e-06	2.81690140845e-05
0.4	0.6	0.380710659898	1.0	1.26903553299e-05	3.0303030303e-05
0.6	0.9	0.597051597052	1.0	2.457002457e-05	3.07692307692e-05
