# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.169079149985	0.795614722005	3.07976593779e-06	7.83085356304e-06
0.2	0.4	0.317285648785	0.923976608187	4.58505272811e-06	8.35421888053e-06
0.4	0.6	0.50936329588	0.981695568401	7.49063670412e-06	9.63391136802e-06
0.6	0.9	0.686626746507	0.997699386503	9.98003992016e-06	7.66871165644e-06
