# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.154304635762	0.816303099885	1.10375275938e-06	3.82701875239e-06
0.2	0.4	0.294117647059	0.929137140475	1.86150409531e-06	4.16840350146e-06
0.4	0.6	0.504810776139	0.977558348294	3.20718409237e-06	4.48833034111e-06
0.6	0.9	0.701404621658	0.99276345545	4.53103760761e-06	4.52284034374e-06
