# bins	number of alleles0.001	10879
0.00125892541179	11110
0.00158489319246	11289
0.00199526231497	10428
0.00251188643151	9222
0.00316227766017	8231
0.00398107170553	6859
0.00501187233627	5519
0.0063095734448	4223
0.00794328234724	3192
0.01	2339
0.0125892541179	1744
0.0158489319246	1257
0.0199526231497	849
0.0251188643151	601
0.0316227766017	469
0.0398107170553	290
0.0501187233627	253
0.063095734448	200
0.0794328234724	156
0.1	116
0.125892541179	73
0.158489319246	73
0.199526231497	92
0.251188643151	63
0.316227766017	61
0.398107170553	50
0.501187233627	48
0.63095734448	55
0.794328234724
