# del_effect	ada_effect	del_frac	ada_frac	trashed	good	Asyn	Anonsyn	counts_syn	counts_nonsyn	subs_syn	subs_nonsyn	poly_25to75_syn	poly_25to75_nonsyn	N	mu	coi	del_effect_in	ada_eff_in	del_frac_in	ada_rate_in	folder
0.00429745235409	0.013877454274	0.644024024024	inf	0.0	100.0	-0.121817258634	0.292496807152	0.000404386997233	0.00029775882668	2.81081081081e-06	1.22938530735e-06	0.0217117117117	0.000263868065967	46505.0	2.6119519846e-05	0.0488239852122	0.00429745235409	0.0134341255627	0.640380126709	0.00168322451357	short_longer_N_46505.6657729_mu_2.6119519846e-05_coi_0.0488239852122_del_eff_0.00429745235409_ada_effect_0.0134341255627_del_frac_0.640380126709_ada_dens_0.00168322451357
0.000515510377717	0.00323493825017	0.937177177177	-1.33333333333e-05	0.0	100.0	-0.10284423636	nan	0.000120349355094	inf	3.04504504505e-06	3.59820089955e-08	0.0221231231231	2.99850074963e-06	17978.0	3.46438083521e-05	0.0123718456315	0.000515510377717	0.020492921099	0.934228076025	0.000264956386053	short_longer_N_17978.0666399_mu_3.46438083521e-05_coi_0.0123718456315_del_eff_0.000515510377717_ada_effect_0.020492921099_del_frac_0.934228076025_ada_dens_0.000264956386053
0.00156218061276	0.0141273053718	0.76021021021	0.0108682193117	0.0	100.0	0.0196680611348	0.212467162801	2.09612213723e-05	2.48275266049e-05	1.17897897898e-05	1.164017991e-05	0.00729429429429	0.00178260869565	11091.0	2.41232364119e-05	0.00776307339619	0.00156218061276	0.0140566757697	0.761920640213	0.0196651787927	short_longer_N_11091.2900898_mu_2.41232364119e-05_coi_0.00776307339619_del_eff_0.00156218061276_ada_effect_0.0140566757697_del_frac_0.761920640213_ada_dens_0.0196651787927
0.0022001256411	0.0259020824846	0.89984984985	0.0042156900021	0.0	100.0	-0.0587926382242	0.269419019031	0.000151406406954	6.54269220021e-05	1.15315315315e-06	5.39430284858e-06	0.00248648648649	0.000571214392804	18467.0	1.1080702506e-05	0.0406699313022	0.0022001256411	0.024867485724	0.899216405468	0.00703637725964	short_longer_N_18467.0009037_mu_1.1080702506e-05_coi_0.0406699313022_del_eff_0.0022001256411_ada_effect_0.024867485724_del_frac_0.899216405468_ada_dens_0.00703637725964
0.00605239563108	0.0129794208162	0.316966966967	0.0104165542441	0.0	100.0	0.0165333465377	0.274272174466	3.80491593687e-05	2.79669355682e-05	6.84684684685e-06	1.13913043478e-05	0.00728828828829	0.00174512743628	10338.0	1.05557274716e-05	0.0322532293932	0.00605239563108	0.013158500525	0.315521840614	0.017256219189	short_longer_N_10338.3253835_mu_1.05557274716e-05_coi_0.0322532293932_del_eff_0.00605239563108_ada_effect_0.013158500525_del_frac_0.315521840614_ada_dens_0.017256219189
0.000130028338349	0.00785678817352	0.602912912913	0.0164275868854	0.0	100.0	0.0324348239117	0.257116256789	1.92757240605e-05	2.05711821851e-05	1.3993993994e-05	1.49715142429e-05	0.0107297297297	0.00309145427286	34360.0	1.54493111621e-05	0.00774521287618	0.000130028338349	0.00790313255925	0.601617205735	0.0254488731032	short_longer_N_34360.2004347_mu_1.54493111621e-05_coi_0.00774521287618_del_eff_0.000130028338349_ada_effect_0.00790313255925_del_frac_0.601617205735_ada_dens_0.0254488731032
0.00109567030953	0.00521511092878	0.924444444444	0.00193593160603	0.0	100.0	-0.0969900824585	0.292935820521	0.000636313459657	0.000203123744759	5.76576576577e-07	1.74512743628e-06	0.0026006006006	0.000581709145427	23360.0	1.09584519869e-05	0.0150821469773	0.00109567030953	0.00506292468726	0.922474158053	0.00287929676177	short_longer_N_23360.3862317_mu_1.09584519869e-05_coi_0.0150821469773_del_eff_0.00109567030953_ada_effect_0.00506292468726_del_frac_0.922474158053_ada_dens_0.00287929676177
0.00193982515818	0.0210692582084	0.861861861862	0.00238428011274	0.0	100.0	-0.0326499595099	0.22191111995	2.87332525344e-05	0.000103575424167	6.19219219219e-06	2.99250374813e-06	0.0106486486486	0.000487256371814	32898.0	3.9358053884e-05	0.00503466994087	0.00193982515818	0.0207940609737	0.860703567856	0.00371954796426	short_longer_N_32898.5839913_mu_3.9358053884e-05_coi_0.00503466994087_del_eff_0.00193982515818_ada_effect_0.0207940609737_del_frac_0.860703567856_ada_dens_0.00371954796426
0.00674957496849	0.0160977034429	0.647777777778	0.00686888100096	0.0	100.0	0.0270176529203	0.264262945525	4.79536724769e-05	3.91370862333e-05	5.38738738739e-06	8.10194902549e-06	0.00462462462462	0.00106896551724	35218.0	1.63607257383e-05	0.00767418076922	0.00674957496849	0.0153896618137	0.648882960987	0.011700993576	short_longer_N_35218.982303_mu_1.63607257383e-05_coi_0.00767418076922_del_eff_0.00674957496849_ada_effect_0.0153896618137_del_frac_0.648882960987_ada_dens_0.011700993576
0.00120326177419	0.0060884546652	0.256876876877	0.00247525450989	0.0	100.0	-0.0025483105445	0.286677599028	3.03968106164e-05	0.000133031476526	1.01621621622e-05	2.46776611694e-06	0.0209069069069	0.000643178410795	20537.0	1.54350348061e-05	0.00820430306825	0.00120326177419	0.00610138564814	0.256252084028	0.0039777108602	short_longer_N_20537.3201477_mu_1.54350348061e-05_coi_0.00820430306825_del_eff_0.00120326177419_ada_effect_0.00610138564814_del_frac_0.256252084028_ada_dens_0.0039777108602
0.000523487483345	0.00659774816156	0.651591591592	-1.91666666667e-05	0.0	100.0	-0.120846375696	nan	0.000890280104906	inf	4.96696696697e-06	6.29685157421e-08	0.0353393393393	5.99700149925e-06	42839.0	3.5667535575e-05	0.0219879332122	0.000523487483345	0.0277319873655	0.651383794598	0.000289414647177	short_longer_N_42839.7087348_mu_3.5667535575e-05_coi_0.0219879332122_del_eff_0.000523487483345_ada_effect_0.0277319873655_del_frac_0.651383794598_ada_dens_0.000289414647177
0.00051235367614	0.0112617938957	0.752522522523	0.0166082457332	0.0	100.0	0.0171931431793	0.218213043848	9.31768110435e-06	1.5893638029e-05	2.56816816817e-05	1.7784107946e-05	0.0187777777778	0.00311994002999	14288.0	3.73895267681e-05	0.0146035519689	0.00051235367614	0.0112508083779	0.756168722908	0.0250918786039	short_longer_N_14288.6110444_mu_3.73895267681e-05_coi_0.0146035519689_del_eff_0.00051235367614_ada_effect_0.0112508083779_del_frac_0.756168722908_ada_dens_0.0250918786039
0.000581998198764	0.0230659134842	0.925765765766	inf	0.0	100.0	-0.107273333093	0.281315217391	0.000161974079448	0.000356242236025	1.12912912913e-06	1.1904047976e-06	0.00633633633634	0.000163418290855	40362.0	1.44811688988e-05	0.0163609411977	0.000581998198764	0.0232071534531	0.923224408136	0.00164793083352	short_longer_N_40362.3083371_mu_1.44811688988e-05_coi_0.0163609411977_del_eff_0.000581998198764_ada_effect_0.0232071534531_del_frac_0.923224408136_ada_dens_0.00164793083352
0.000724914459107	0.0158884152566	0.421471471471	0.00569474808356	0.0	100.0	-0.0336957167969	0.283368640315	2.03111242388e-05	4.30683601429e-05	1.22102102102e-05	7.36431784108e-06	0.0325825825826	0.00118290854573	23486.0	2.37251214391e-05	0.0457042935025	0.000724914459107	0.0153306953669	0.422807602534	0.00991133245795	short_longer_N_23486.0886521_mu_2.37251214391e-05_coi_0.0457042935025_del_eff_0.000724914459107_ada_effect_0.0153306953669_del_frac_0.422807602534_ada_dens_0.00991133245795
0.000106334834267	0.00530164172902	0.807957957958	inf	0.0	100.0	-0.112035784607	0.3	0.000191175073402	0.00733333333334	4.25225225225e-06	1.55922038981e-07	0.0329069069069	1.94902548726e-05	13651.0	1.76247875661e-05	0.0203629155898	0.000106334834267	0.0105157587371	0.810436812271	0.000472851649425	short_longer_N_13651.4650196_mu_1.76247875661e-05_coi_0.0203629155898_del_eff_0.000106334834267_ada_effect_0.0105157587371_del_frac_0.810436812271_ada_dens_0.000472851649425
0.00135845215827	0.00356375873125	0.834714714715	inf	0.0	100.0	-0.115283177898	0.3	0.000370430459766	0.04	2.65465465465e-06	1.04947526237e-07	0.0197837837838	2.99850074963e-05	21005.0	3.56840267832e-05	0.0454942314891	0.00135845215827	0.00763474022763	0.833694564855	0.000388683882501	short_longer_N_21005.4802939_mu_3.56840267832e-05_coi_0.0454942314891_del_eff_0.00135845215827_ada_effect_0.00763474022763_del_frac_0.833694564855_ada_dens_0.000388683882501
0.00106580043207	0.00578273544986	0.286666666667	0.00161638949881	0.0	100.0	-0.0700833399389	0.292271364318	8.76748261032e-05	0.000286452205566	4.99099099099e-06	1.34932533733e-06	0.0206156156156	0.000347826086957	10016.0	1.00231393404e-05	0.0332081051637	0.00106580043207	0.00592594458358	0.287512504168	0.00242602328541	short_longer_N_10016.1127128_mu_1.00231393404e-05_coi_0.0332081051637_del_eff_0.00106580043207_ada_effect_0.00592594458358_del_frac_0.287512504168_ada_dens_0.00242602328541
0.000874273300702	0.00258256661463	0.312462462462	inf	0.0	100.0	-0.114800777228	0.3	0.0102030441313	inf	1.97597597598e-06	1.40929535232e-07	0.0142042042042	4.94752623688e-05	20504.0	1.04537556336e-05	0.0103532183354	0.000874273300702	0.0036449135239	0.310770256752	0.000465395958482	short_longer_N_20504.2821868_mu_1.04537556336e-05_coi_0.0103532183354_del_eff_0.000874273300702_ada_effect_0.0036449135239_del_frac_0.310770256752_ada_dens_0.000465395958482
0.000268004887549	0.00653343562907	0.351111111111	0.00410174168765	0.0	100.0	-0.00321349141033	0.262168804105	1.05155883422e-05	7.19048156907e-05	2.41441441441e-05	4.46176911544e-06	0.0468498498498	0.00132233883058	10327.0	3.32167433952e-05	0.016000678306	0.000268004887549	0.00649786858284	0.349033011004	0.00670875935772	short_longer_N_10327.2350423_mu_3.32167433952e-05_coi_0.016000678306_del_eff_0.000268004887549_ada_effect_0.00649786858284_del_frac_0.349033011004_ada_dens_0.00670875935772
0.000145675928863	0.00365097951545	0.75027027027	0.00346471975048	0.0	100.0	-0.0927768052478	0.290631773237	0.000156144494956	9.49032967157e-05	3.24324324324e-06	3.53823088456e-06	0.0163963963964	0.00157571214393	30714.0	1.32451895449e-05	0.0379253843688	0.000145675928863	0.00346481374273	0.746165388463	0.00562276565394	short_longer_N_30714.5771834_mu_1.32451895449e-05_coi_0.0379253843688_del_eff_0.000145675928863_ada_effect_0.00346481374273_del_frac_0.746165388463_ada_dens_0.00562276565394
0.00703529685861	0.00868423585097	0.825075075075	0.004922050571	0.0	100.0	-0.0009291171657	0.279457467067	0.000104861216428	6.09941123347e-05	2.57657657658e-06	5.40029985007e-06	0.00468468468468	0.00106746626687	10255.0	1.63154119174e-05	0.0280685355462	0.00703529685861	0.00873267000318	0.82594198066	0.00821936524027	short_longer_N_10255.4372457_mu_1.63154119174e-05_coi_0.0280685355462_del_eff_0.00703529685861_ada_effect_0.00873267000318_del_frac_0.82594198066_ada_dens_0.00821936524027
0.000101547419019	0.0261278496622	0.650780780781	0.00278874906884	0.0	100.0	0.00106526240685	0.246353145919	1.11523380403e-05	8.63960786486e-05	2.32492492492e-05	3.78110944528e-06	0.0404894894895	0.000443778110945	48623.0	3.01856866973e-05	0.00645664660624	0.000101547419019	0.0268726050886	0.650133377793	0.00454100922461	short_longer_N_48623.9777965_mu_3.01856866973e-05_coi_0.00645664660624_del_eff_0.000101547419019_ada_effect_0.0268726050886_del_frac_0.650133377793_ada_dens_0.00454100922461
0.000620770366518	0.00477097425235	0.461051051051	inf	0.0	100.0	-0.123977748691	0.3	0.00372364262168	0.025	1.2012012012e-06	1.22938530735e-07	0.0116456456456	1.64917541229e-05	21634.0	1.09230503134e-05	0.0271778492914	0.000620770366518	0.00709224279112	0.45981993998	0.000404795564613	short_longer_N_21634.7230053_mu_1.09230503134e-05_coi_0.0271778492914_del_eff_0.000620770366518_ada_effect_0.00709224279112_del_frac_0.45981993998_ada_dens_0.000404795564613
0.0039859652776	0.00934598213357	0.51018018018	0.00232092925761	0.0	100.0	-0.0368065146697	0.293232354141	6.98199016505e-05	0.000121801597016	5.87987987988e-06	2.64467766117e-06	0.0174174174174	0.000590704647676	36176.0	1.56940395273e-05	0.0155644719981	0.0039859652776	0.00944405235754	0.515088362788	0.00368685070644	short_longer_N_36176.8031594_mu_1.56940395273e-05_coi_0.0155644719981_del_eff_0.0039859652776_ada_effect_0.00944405235754_del_frac_0.515088362788_ada_dens_0.00368685070644
0.00203752541379	0.0236068974721	0.63963963964	0.00458721939997	0.0	100.0	-0.0024299357903	0.2202001808	2.0472535504e-05	5.30889044065e-05	1.0996996997e-05	5.86806596702e-06	0.0118498498498	0.000743628185907	21277.0	2.8464617696e-05	0.00941300430015	0.00203752541379	0.0230473434462	0.63837945982	0.00752475153194	short_longer_N_21277.7764018_mu_2.8464617696e-05_coi_0.00941300430015_del_eff_0.00203752541379_ada_effect_0.0230473434462_del_frac_0.63837945982_ada_dens_0.00752475153194
0.000158270436433	0.0114461515077	0.882252252252	0.0172002074052	0.0	100.0	0.00436117345562	0.261524993549	9.63421445265e-06	1.52791412116e-05	2.34054054054e-05	1.97661169415e-05	0.0296696696697	0.0035832083958	10591.0	3.16430199784e-05	0.0464471781597	0.000158270436433	0.0113811302901	0.88171057019	0.0306334138713	short_longer_N_10591.0310898_mu_3.16430199784e-05_coi_0.0464471781597_del_eff_0.000158270436433_ada_effect_0.0113811302901_del_frac_0.88171057019_ada_dens_0.0306334138713
0.000775585849167	0.0066652395305	0.570750750751	inf	0.0	100.0	-0.1016540217	0.3	0.000224131908922	0.00112346373956	4.46846846847e-06	4.46776611694e-07	0.0221141141141	0.000113943028486	32460.0	1.9287273524e-05	0.00857132633677	0.000775585849167	0.00760548724539	0.570606868956	0.000883518006668	short_longer_N_32460.1493236_mu_1.9287273524e-05_coi_0.00857132633677_del_eff_0.000775585849167_ada_effect_0.00760548724539_del_frac_0.570606868956_ada_dens_0.000883518006668
0.000412608825268	0.0208448074695	0.404324324324	0.00301282445228	0.0	100.0	0.0104568451931	0.26550985093	3.12204436109e-05	8.98173924276e-05	9.14714714715e-06	3.83208395802e-06	0.014039039039	0.000503748125937	31821.0	1.23865085937e-05	0.00988709492748	0.000412608825268	0.020746220032	0.402550850283	0.00496019213632	short_longer_N_31821.9661028_mu_1.23865085937e-05_coi_0.00988709492748_del_eff_0.000412608825268_ada_effect_0.020746220032_del_frac_0.402550850283_ada_dens_0.00496019213632
0.000486290328067	0.0	0.67993993994	0.0	0.0	100.0	-0.112858420768	nan	8.94492654572e-05	inf	6.97897897898e-06	0.0	0.0517687687688	0.0	15993.0	3.92127758925e-05	0.0451462714264	0.000486290328067	0.0110199779849	0.679893297766	0.000163031211904	short_longer_N_15993.1580583_mu_3.92127758925e-05_coi_0.0451462714264_del_eff_0.000486290328067_ada_effect_0.0110199779849_del_frac_0.679893297766_ada_dens_0.000163031211904
0.000459431470206	0.00382093502113	0.674294294294	-1.58333333333e-05	0.0	100.0	-0.114185823755	nan	inf	inf	9.36936936937e-07	4.19790104948e-08	0.00714414414414	0.0	49785.0	1.4922878454e-05	0.00759796426701	0.000459431470206	0.0160411344297	0.671640546849	0.000225225489346	short_longer_N_49785.7968684_mu_1.4922878454e-05_coi_0.00759796426701_del_eff_0.000459431470206_ada_effect_0.0160411344297_del_frac_0.671640546849_ada_dens_0.000225225489346
0.00289614703507	0.00772139663217	0.464114114114	0.00345894734351	0.0	100.0	-0.0706951404506	0.29324419901	3.74731483043e-05	7.21791262601e-05	1.05285285285e-05	4.21889055472e-06	0.043981981982	0.00118290854573	42793.0	3.04801349378e-05	0.0298008343765	0.00289614703507	0.00787889818768	0.462320773591	0.0056128451522	short_longer_N_42793.7528407_mu_3.04801349378e-05_coi_0.0298008343765_del_eff_0.00289614703507_ada_effect_0.00787889818768_del_frac_0.462320773591_ada_dens_0.0056128451522
0.00122188127573	0.00442266691665	0.593453453453	inf	0.0	100.0	-0.124778439049	0.3	0.00138938852694	0.00337835775336	2.73873873874e-06	2.93853073463e-07	0.0238678678679	0.000101949025487	41817.0	2.50088863173e-05	0.0198839737927	0.00122188127573	0.00442977968747	0.590363454485	0.000685138847609	short_longer_N_41817.5383_mu_2.50088863173e-05_coi_0.0198839737927_del_eff_0.00122188127573_ada_effect_0.00442977968747_del_frac_0.590363454485_ada_dens_0.000685138847609
0.00194878197678	0.0115937730374	0.366036036036	inf	0.0	100.0	-0.0993600552149	0.279589371981	8.09336755157e-05	0.00205476393456	7.86186186186e-06	2.63868065967e-07	0.0418378378378	5.24737631184e-05	30451.0	2.30974872658e-05	0.0065666337623	0.00194878197678	0.0151551481687	0.362287429143	0.00054364045914	short_longer_N_30451.9745492_mu_2.30974872658e-05_coi_0.0065666337623_del_eff_0.00194878197678_ada_effect_0.0151551481687_del_frac_0.362287429143_ada_dens_0.00054364045914
0.00245733002895	0.00940253320299	0.2603003003	0.00422090006418	0.0	100.0	-0.0221710226535	0.288993068915	1.80314362703e-05	5.87089952645e-05	1.62462462462e-05	5.1604197901e-06	0.0447477477477	0.00121289355322	21518.0	2.71913487869e-05	0.0306595565893	0.00245733002895	0.009278743366	0.260253417806	0.00706127232776	short_longer_N_21518.929478_mu_2.71913487869e-05_coi_0.0306595565893_del_eff_0.00245733002895_ada_effect_0.009278743366_del_frac_0.260253417806_ada_dens_0.00706127232776
0.000111006510168	0.0107412547693	0.636546546547	0.012723725511	0.0	100.0	0.0258465889315	0.251927126885	1.46940901419e-05	2.2702756068e-05	1.79219219219e-05	1.31994002999e-05	0.0144564564565	0.0022203898051	19328.0	2.04062299605e-05	0.0118148394272	0.000111006510168	0.0107360274822	0.633627875959	0.0216327486321	short_longer_N_19328.8993299_mu_2.04062299605e-05_coi_0.0118148394272_del_eff_0.000111006510168_ada_effect_0.0107360274822_del_frac_0.633627875959_ada_dens_0.0216327486321
