# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.00197072072072	0.964102564103	2.81531531532e-06	5.12820512821e-05
0.2	0.4	0.00995024875622	0.977900552486	1.24378109453e-05	5.52486187845e-05
0.4	0.6	0.0983606557377	0.993421052632	0.00016393442623	6.57894736842e-05
0.6	0.9	0.3	1.0	0.001	7.19424460432e-05
