# bins	number of alleles0.001	16672
0.00125892541179	17946
0.00158489319246	19184
0.00199526231497	19015
0.00251188643151	17518
0.00316227766017	15143
0.00398107170553	12162
0.00501187233627	9268
0.0063095734448	7070
0.00794328234724	5796
0.01	5283
0.0125892541179	5162
0.0158489319246	5146
0.0199526231497	5317
0.0251188643151	4936
0.0316227766017	4566
0.0398107170553	4089
0.0501187233627	3704
0.063095734448	3194
0.0794328234724	2920
0.1	2696
0.125892541179	2550
0.158489319246	1894
0.199526231497	1387
0.251188643151	1110
0.316227766017	959
0.398107170553	1026
0.501187233627	657
0.63095734448	584
0.794328234724
