# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0142653352354	0.953333333333	4.75511174513e-06	6.66666666667e-05
0.2	0.4	0.0687622789784	1.0	1.96463654224e-05	7.69230769231e-05
0.4	0.6	0.234375	1.0	7.8125e-05	9.17431192661e-05
0.6	0.9	0.454545454545	1.0	0.00030303030303	0.0001
