# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.173594132029	0.861338797814	2.22271615915e-06	6.8306010929e-06
0.2	0.4	0.30859522908	0.939838591343	3.78644452859e-06	7.33675715334e-06
0.4	0.6	0.496534341525	0.976892430279	6.30119722747e-06	7.96812749004e-06
0.6	0.9	0.653429602888	0.993333333333	9.02527075812e-06	8.33333333333e-06
