# nu0_start	nu0_end	Psyn	Pnonsyn	counts_syn	counts_nonsyn
0.1	0.2	0.0405030910254	0.868421052632	1.06587081646e-06	0.000263157894737
0.2	0.4	0.0993788819876	0.888888888889	2.58799171843e-06	0.000277777777778
0.4	0.6	0.274779195289	0.939393939394	9.81354268891e-06	0.00030303030303
0.6	0.9	0.512048192771	1.0	3.01204819277e-05	0.00037037037037
